-181.181, -51.642, 14.355, 23.083
-181.179, -52.122, 14.402, 23.116
-181.176, -52.603, 14.449, 23.149
-181.173, -53.086, 14.496, 23.182
-181.170, -53.570, 14.544, 23.215
-181.168, -54.056, 14.591, 23.248
-181.165, -54.544, 14.639, 23.281
-181.162, -55.033, 14.687, 23.314
-181.159, -55.524, 14.735, 23.347
-181.156, -56.016, 14.783, 23.380
-181.154, -56.510, 14.831, 23.413
-181.151, -57.006, 14.879, 23.446
-181.148, -57.503, 14.928, 23.479
-181.145, -58.002, 14.976, 23.512
-181.142, -58.502, 15.025, 23.545
-181.139, -59.004, 15.074, 23.578
-181.136, -59.508, 15.123, 23.611
-181.133, -60.013, 15.173, 23.644
-181.130, -60.520, 15.222, 23.677
-181.127, -61.029, 15.271, 23.710
-181.124, -61.539, 15.321, 23.743
-181.121, -62.051, 15.371, 23.776
-181.118, -62.565, 15.421, 23.809
-181.115, -63.080, 15.471, 23.842
-181.111, -63.597, 15.521, 23.875
-181.108, -64.116, 15.572, 23.908
-181.105, -64.636, 15.623, 23.941
-181.102, -65.158, 15.673, 23.974
-181.099, -65.682, 15.724, 24.007
-181.095, -66.207, 15.775, 24.040
-181.092, -66.735, 15.826, 24.073
-181.089, -67.263, 15.878, 24.106
-181.085, -67.794, 15.929, 24.139
-181.082, -68.326, 15.981, 24.172
-181.079, -68.860, 16.033, 24.205
-181.075, -69.396, 16.085, 24.238
-181.072, -69.934, 16.137, 24.271
-181.068, -70.473, 16.189, 24.304
-181.065, -71.014, 16.241, 24.337
-181.061, -71.556, 16.294, 24.370
-181.058, -72.101, 16.347, 24.403
-181.054, -72.647, 16.399, 24.436
-181.051, -73.195, 16.452, 24.469
-181.047, -73.745, 16.505, 24.502
-181.044, -74.296, 16.559, 24.535
-181.040, -74.850, 16.612, 24.568
-181.036, -75.405, 16.666, 24.601
-181.033, -75.962, 16.720, 24.634
-181.029, -76.520, 16.773, 24.667
-181.025, -77.081, 16.827, 24.700
-181.021, -77.643, 16.882, 24.733
-181.018, -78.207, 16.936, 24.766
-181.014, -78.773, 16.990, 24.799
-181.010, -79.341, 17.045, 24.832
-181.006, -79.910, 17.100, 24.865
-181.002, -80.482, 17.155, 24.898
-180.998, -81.055, 17.210, 24.931
-180.994, -81.630, 17.265, 24.964
-180.990, -82.207, 17.320, 24.997
-180.986, -82.786, 17.376, 25.030
-180.982, -83.366, 17.432, 25.063
-180.978, -83.949, 17.488, 25.096
-180.974, -84.533, 17.544, 25.129
-180.970, -85.119, 17.600, 25.162
-180.966, -85.707, 17.656, 25.195
-180.962, -86.297, 17.712, 25.228
-180.957, -86.889, 17.769, 25.261
-180.953, -87.483, 17.826, 25.294
-180.949, -88.079, 17.882, 25.327
-180.945, -88.676, 17.938, 25.360
-180.940, -89.275, 17.993, 25.393
-180.936, -89.877, 18.047, 25.426
-180.932, -90.479, 18.099, 25.459
-180.927, -91.084, 18.148, 25.492
-180.923, -91.690, 18.195, 25.525
-180.918, -92.297, 18.237, 25.558
-180.914, -92.906, 18.275, 25.591
-180.909, -93.516, 18.308, 25.624
-180.905, -94.127, 18.334, 25.657
-180.900, -94.738, 18.354, 25.690
-180.895, -95.350, 18.367, 25.723
-180.891, -95.962, 18.371, 25.756
-180.886, -96.574, 18.366, 25.789
-180.882, -97.186, 18.353, 25.822
-180.877, -97.796, 18.331, 25.855
-180.872, -98.406, 18.301, 25.888
-180.868, -99.015, 18.263, 25.921
-180.863, -99.622, 18.218, 25.954
-180.858, -100.227, 18.167, 25.987
-180.853, -100.831, 18.111, 26.020
-180.849, -101.433, 18.049, 26.053
-180.844, -102.032, 17.984, 26.086
-180.839, -102.629, 17.917, 26.119
-180.834, -103.224, 17.847, 26.152
-180.830, -103.817, 17.777, 26.185
-180.825, -104.407, 17.706, 26.218
-180.820, -104.995, 17.636, 26.251
-180.815, -105.581, 17.567, 26.284
-180.811, -106.165, 17.499, 26.317
-180.806, -106.746, 17.434, 26.350
-180.801, -107.326, 17.371, 26.383
-180.796, -107.903, 17.311, 26.416
-180.792, -108.479, 17.254, 26.449
-180.787, -109.052, 17.201, 26.482
-180.782, -109.625, 17.151, 26.515
-180.777, -110.195, 17.105, 26.548
-180.772, -110.764, 17.062, 26.581
-180.768, -111.332, 17.023, 26.614
-180.763, -111.899, 16.987, 26.647
-180.758, -112.464, 16.955, 26.680
-180.753, -113.029, 16.926, 26.713
-180.748, -113.593, 16.899, 26.746
-180.743, -114.155, 16.876, 26.779
-180.739, -114.718, 16.855, 26.812
-180.734, -115.279, 16.836, 26.845
-180.729, -115.840, 16.819, 26.878
-180.724, -116.401, 16.804, 26.911
-180.719, -116.961, 16.790, 26.944
-180.714, -117.520, 16.778, 26.977
-180.709, -118.079, 16.766, 27.010
-180.704, -118.638, 16.755, 27.043
-180.699, -119.196, 16.744, 27.076
-180.694, -119.754, 16.733, 27.109
-180.689, -120.312, 16.722, 27.142
-180.685, -120.869, 16.710, 27.175
-180.680, -121.426, 16.697, 27.208
-180.674, -121.982, 16.684, 27.241
-180.669, -122.538, 16.669, 27.274
-180.664, -123.093, 16.653, 27.307
-180.659, -123.648, 16.636, 27.340
-180.654, -124.202, 16.617, 27.373
-180.649, -124.755, 16.597, 27.406
-180.644, -125.308, 16.575, 27.439
-180.639, -125.859, 16.551, 27.472
-180.634, -126.410, 16.526, 27.505
-180.629, -126.961, 16.499, 27.538
-180.624, -127.510, 16.471, 27.571
-180.619, -128.058, 16.441, 27.604
-180.613, -128.605, 16.411, 27.637
-180.608, -129.151, 16.379, 27.670
-180.603, -129.696, 16.346, 27.703
-180.598, -130.240, 16.312, 27.736
-180.593, -130.783, 16.278, 27.769
-180.588, -131.325, 16.243, 27.802
-180.582, -131.865, 16.208, 27.835
-180.577, -132.404, 16.173, 27.868
-180.572, -132.942, 16.137, 27.901
-180.567, -133.479, 16.102, 27.934
-180.561, -134.015, 16.067, 27.967
-180.556, -134.550, 16.032, 28.000
-180.551, -135.083, 15.998, 28.033
-180.546, -135.616, 15.964, 28.066
-180.540, -136.147, 15.931, 28.099
-180.535, -136.677, 15.899, 28.132
-180.530, -137.206, 15.867, 28.165
-180.524, -137.734, 15.836, 28.198
-180.519, -138.261, 15.806, 28.231
-180.514, -138.787, 15.776, 28.264
-180.508, -139.313, 15.747, 28.297
-180.503, -139.837, 15.719, 28.330
-180.498, -140.360, 15.692, 28.363
-180.492, -140.883, 15.665, 28.396
-180.487, -141.404, 15.639, 28.429
-180.481, -141.925, 15.614, 28.462
-180.476, -142.445, 15.589, 28.495
-180.471, -142.964, 15.564, 28.528
-180.465, -143.482, 15.540, 28.561
-180.460, -143.999, 15.516, 28.594
-180.454, -144.516, 15.493, 28.627
-180.449, -145.032, 15.469, 28.660
-180.443, -145.547, 15.446, 28.693
-180.438, -146.061, 15.423, 28.726
-180.432, -146.575, 15.400, 28.759
-180.427, -147.087, 15.377, 28.792
-180.421, -147.599, 15.353, 28.825
-180.415, -148.111, 15.330, 28.858
-180.410, -148.621, 15.306, 28.891
-180.404, -149.131, 15.283, 28.924
-180.399, -149.639, 15.259, 28.957
-180.393, -150.147, 15.234, 28.990
-180.387, -150.655, 15.210, 29.023
-180.382, -151.161, 15.185, 29.056
-180.376, -151.666, 15.160, 29.089
-180.370, -152.171, 15.135, 29.122
-180.364, -152.675, 15.110, 29.155
-180.359, -153.178, 15.084, 29.188
-180.353, -153.680, 15.058, 29.221
-180.347, -154.181, 15.032, 29.254
-180.341, -154.682, 15.006, 29.287
-180.335, -155.181, 14.980, 29.320
-180.330, -155.680, 14.953, 29.353
-180.324, -156.177, 14.927, 29.386
-180.318, -156.674, 14.900, 29.419
-180.312, -157.170, 14.873, 29.452
-180.306, -157.665, 14.847, 29.485
-180.300, -158.159, 14.820, 29.518
-180.294, -158.653, 14.794, 29.551
-180.288, -159.145, 14.767, 29.584
-180.282, -159.637, 14.741, 29.617
-180.276, -160.127, 14.715, 29.650
-180.270, -160.617, 14.689, 29.683
-180.264, -161.106, 14.663, 29.716
-180.258, -161.594, 14.637, 29.749
-180.252, -162.081, 14.612, 29.782
-180.246, -162.568, 14.586, 29.815
-180.239, -163.053, 14.561, 29.848
-180.233, -163.538, 14.536, 29.881
-180.227, -164.022, 14.511, 29.914
-180.221, -164.505, 14.486, 29.947
-180.214, -164.987, 14.462, 29.980
-180.208, -165.469, 14.437, 30.013
-180.202, -165.949, 14.413, 30.046
-180.195, -166.429, 14.389, 30.079
-180.189, -166.908, 14.365, 30.112
-180.182, -167.386, 14.341, 30.145
-180.176, -167.864, 14.317, 30.178
-180.169, -168.340, 14.293, 30.211
-180.163, -168.816, 14.269, 30.244
-180.156, -169.291, 14.246, 30.277
-180.150, -169.765, 14.222, 30.310
-180.143, -170.239, 14.199, 30.343
-180.136, -170.711, 14.175, 30.376
-180.129, -171.183, 14.151, 30.409
-180.122, -171.654, 14.128, 30.442
-180.115, -172.125, 14.104, 30.475
-180.109, -172.594, 14.081, 30.508
-180.102, -173.063, 14.057, 30.541
-180.094, -173.531, 14.034, 30.574
-180.087, -173.998, 14.010, 30.607
-180.080, -174.464, 13.987, 30.640
-180.073, -174.930, 13.963, 30.673
-180.065, -175.395, 13.940, 30.706
-180.058, -175.859, 13.916, 30.739
-180.050, -176.322, 13.893, 30.772
-180.042, -176.784, 13.869, 30.805
-180.034, -177.246, 13.846, 30.838
-180.025, -177.707, 13.822, 30.871
-180.016, -178.167, 13.799, 30.904
-180.007, -178.626, 13.775, 30.937
-179.996, -179.085, 13.752, 30.970
-179.986, -179.542, 13.728, 31.003
-179.974, -179.999, 13.705, 31.036
-179.961, -180.455, 13.681, 31.069
-179.948, -180.911, 13.658, 31.102
-179.933, -181.365, 13.635, 31.135
-179.918, -181.819, 13.611, 31.168
-179.901, -182.271, 13.588, 31.201
-179.883, -182.723, 13.565, 31.234
-179.863, -183.174, 13.542, 31.267
-179.843, -183.625, 13.519, 31.300
-179.820, -184.074, 13.495, 31.333
-179.796, -184.523, 13.472, 31.366
-179.770, -184.970, 13.449, 31.399
-179.742, -185.417, 13.426, 31.432
-179.713, -185.863, 13.404, 31.465
-179.681, -186.308, 13.381, 31.498
-179.648, -186.753, 13.358, 31.531
-179.613, -187.196, 13.335, 31.564
-179.575, -187.638, 13.313, 31.597
-179.536, -188.079, 13.290, 31.630
-179.494, -188.520, 13.268, 31.663
-179.450, -188.959, 13.246, 31.696
-179.404, -189.398, 13.223, 31.729
-179.356, -189.835, 13.201, 31.762
-179.305, -190.271, 13.179, 31.795
-179.252, -190.707, 13.157, 31.828
-179.197, -191.141, 13.134, 31.861
-179.139, -191.574, 13.112, 31.894
-179.079, -192.007, 13.091, 31.927
-179.017, -192.438, 13.069, 31.960
-178.953, -192.868, 13.047, 31.993
-178.886, -193.297, 13.025, 32.026
-178.817, -193.725, 13.004, 32.059
-178.746, -194.152, 12.982, 32.092
-178.672, -194.578, 12.961, 32.125
-178.597, -195.003, 12.940, 32.158
-178.519, -195.426, 12.918, 32.191
-178.440, -195.849, 12.897, 32.224
-178.358, -196.270, 12.876, 32.257
-178.274, -196.690, 12.855, 32.290
-178.188, -197.109, 12.834, 32.323
-178.100, -197.527, 12.817, 32.356
-178.009, -197.945, 12.802, 32.389
-177.917, -198.361, 12.791, 32.422
-177.823, -198.777, 12.785, 32.455
-177.727, -199.192, 12.783, 32.488
-177.630, -199.607, 12.785, 32.521
-177.530, -200.021, 12.792, 32.554
-177.428, -200.436, 12.803, 32.587
-177.324, -200.850, 12.818, 32.620
-177.218, -201.264, 12.838, 32.653
-177.110, -201.679, 12.862, 32.686
-177.000, -202.095, 12.890, 32.719
-176.888, -202.510, 12.921, 32.752
-176.773, -202.927, 12.954, 32.785
-176.657, -203.344, 12.992, 32.818
-176.538, -203.761, 13.031, 32.851
-176.417, -204.180, 13.074, 32.884
-176.294, -204.599, 13.118, 32.917
-176.168, -205.019, 13.165, 32.950
-176.041, -205.440, 13.214, 32.983
-175.910, -205.863, 13.264, 33.016
-175.778, -206.286, 13.317, 33.049
-175.643, -206.710, 13.370, 33.082
-175.505, -207.136, 13.424, 33.115
-175.365, -207.562, 13.479, 33.148
-175.223, -207.990, 13.536, 33.181
-175.078, -208.419, 13.593, 33.214
-174.930, -208.849, 13.650, 33.247
-174.779, -209.280, 13.708, 33.280
-174.626, -209.712, 13.767, 33.313
-174.470, -210.145, 13.826, 33.346
-174.312, -210.579, 13.885, 33.379
-174.151, -211.015, 13.945, 33.412
-173.987, -211.452, 14.004, 33.445
-173.821, -211.889, 14.063, 33.478
-173.652, -212.328, 14.122, 33.511
-173.481, -212.768, 14.182, 33.544
-173.307, -213.209, 14.240, 33.577
-173.130, -213.651, 14.299, 33.610
-172.950, -214.094, 14.357, 33.643
-172.768, -214.538, 14.415, 33.676
-172.584, -214.983, 14.472, 33.709
-172.396, -215.429, 14.529, 33.742
-172.206, -215.876, 14.586, 33.775
-172.014, -216.324, 14.642, 33.808
-171.819, -216.773, 14.698, 33.841
-171.621, -217.223, 14.753, 33.874
-171.421, -217.673, 14.807, 33.907
-171.218, -218.125, 14.862, 33.940
-171.013, -218.577, 14.915, 33.973
-170.806, -219.030, 14.969, 34.006
-170.596, -219.484, 15.021, 34.039
-170.383, -219.939, 15.074, 34.072
-170.169, -220.395, 15.125, 34.105
-169.952, -220.851, 15.177, 34.138
-169.732, -221.308, 15.228, 34.171
-169.511, -221.766, 15.279, 34.204
-169.287, -222.225, 15.329, 34.237
-169.061, -222.685, 15.380, 34.270
-168.832, -223.145, 15.430, 34.303
-168.602, -223.606, 15.479, 34.336
-168.370, -224.068, 15.529, 34.369
-168.135, -224.531, 15.578, 34.402
-167.898, -224.994, 15.627, 34.435
-167.660, -225.458, 15.676, 34.468
-167.419, -225.924, 15.725, 34.501
-167.176, -226.389, 15.775, 34.534
-166.931, -226.856, 15.823, 34.567
-166.685, -227.324, 15.872, 34.600
-166.436, -227.792, 15.921, 34.633
-166.186, -228.262, 15.971, 34.666
-165.934, -228.732, 16.020, 34.699
-165.679, -229.203, 16.069, 34.732
-165.423, -229.674, 16.118, 34.765
-165.166, -230.147, 16.168, 34.798
-164.906, -230.621, 16.217, 34.831
-164.645, -231.095, 16.267, 34.864
-164.381, -231.571, 16.317, 34.897
-164.117, -232.047, 16.367, 34.930
-163.850, -232.525, 16.418, 34.963
-163.582, -233.003, 16.468, 34.996
-163.312, -233.483, 16.519, 35.029
-163.040, -233.963, 16.570, 35.062
-162.767, -234.445, 16.621, 35.095
-162.492, -234.927, 16.673, 35.128
-162.216, -235.411, 16.725, 35.161
-161.938, -235.896, 16.777, 35.194
-161.659, -236.382, 16.829, 35.227
-161.378, -236.869, 16.882, 35.260
-161.095, -237.357, 16.934, 35.293
-160.811, -237.846, 16.988, 35.326
-160.526, -238.337, 17.041, 35.359
-160.239, -238.829, 17.094, 35.392
-159.951, -239.322, 17.148, 35.425
-159.662, -239.817, 17.202, 35.458
-159.371, -240.313, 17.257, 35.491
-159.079, -240.810, 17.311, 35.524
-158.786, -241.308, 17.366, 35.557
-158.491, -241.808, 17.421, 35.590
-158.196, -242.310, 17.476, 35.623
-157.899, -242.813, 17.531, 35.656
-157.601, -243.317, 17.587, 35.689
-157.302, -243.823, 17.643, 35.722
-157.002, -244.331, 17.699, 35.755
-156.701, -244.840, 17.755, 35.788
-156.399, -245.351, 17.812, 35.821
-156.097, -245.863, 17.868, 35.854
-155.794, -246.377, 17.925, 35.887
-155.490, -246.894, 17.982, 35.920
-155.185, -247.411, 18.039, 35.953
-154.880, -247.931, 18.096, 35.986
-154.574, -248.453, 18.153, 36.019
-154.269, -248.977, 18.211, 36.052
-153.963, -249.503, 18.268, 36.085
-153.656, -250.031, 18.326, 36.118
-153.350, -250.561, 18.384, 36.151
-153.044, -251.094, 18.441, 36.184
-152.738, -251.629, 18.499, 36.217
-152.433, -252.166, 18.557, 36.250
-152.128, -252.706, 18.615, 36.283
-151.823, -253.249, 18.673, 36.316
-151.520, -253.794, 18.730, 36.349
-151.217, -254.341, 18.788, 36.382
-150.915, -254.891, 18.844, 36.415
-150.614, -255.444, 18.900, 36.448
-150.314, -256.000, 18.953, 36.481
-150.016, -256.558, 19.005, 36.514
-149.719, -257.119, 19.054, 36.547
-149.424, -257.683, 19.100, 36.580
-149.131, -258.249, 19.142, 36.613
-148.840, -258.818, 19.181, 36.646
-148.551, -259.390, 19.215, 36.679
-148.265, -259.963, 19.244, 36.712
-147.981, -260.539, 19.267, 36.745
-147.701, -261.117, 19.284, 36.778
-147.423, -261.696, 19.294, 36.811
-147.149, -262.278, 19.296, 36.844
-146.878, -262.860, 19.291, 36.877
-146.611, -263.444, 19.279, 36.910
-146.348, -264.030, 19.259, 36.943
-146.089, -264.616, 19.232, 36.976
-145.834, -265.203, 19.201, 37.009
-145.583, -265.790, 19.168, 37.042
-145.337, -266.378, 19.134, 37.075
-145.095, -266.967, 19.100, 37.108
-144.857, -267.556, 19.068, 37.141
-144.623, -268.146, 19.039, 37.174
-144.394, -268.736, 19.014, 37.207
-144.169, -269.328, 18.991, 37.240
-143.948, -269.920, 18.973, 37.273
-143.731, -270.514, 18.960, 37.306
-143.518, -271.109, 18.950, 37.339
-143.309, -271.704, 18.945, 37.372
-143.104, -272.302, 18.944, 37.405
-142.902, -272.900, 18.947, 37.438
-142.704, -273.500, 18.953, 37.471
-142.509, -274.101, 18.962, 37.504
-142.318, -274.704, 18.973, 37.537
-142.130, -275.308, 18.986, 37.570
-141.946, -275.914, 19.001, 37.603
-141.765, -276.522, 19.017, 37.636
-141.587, -277.130, 19.034, 37.669
-141.412, -277.741, 19.051, 37.702
-141.240, -278.353, 19.069, 37.735
-141.071, -278.966, 19.086, 37.768
-140.906, -279.581, 19.102, 37.801
-140.743, -280.196, 19.117, 37.834
-140.583, -280.814, 19.130, 37.867
-140.426, -281.432, 19.141, 37.900
-140.273, -282.051, 19.149, 37.933
-140.122, -282.672, 19.154, 37.966
-139.975, -283.293, 19.156, 37.999
-139.830, -283.914, 19.154, 38.032
-139.689, -284.537, 19.148, 38.065
-139.550, -285.159, 19.137, 38.098
-139.415, -285.782, 19.122, 38.131
-139.283, -286.405, 19.103, 38.164
-139.153, -287.027, 19.078, 38.197
-139.028, -287.649, 19.050, 38.230
-138.905, -288.271, 19.017, 38.263
-138.785, -288.892, 18.980, 38.296
-138.669, -289.513, 18.939, 38.329
-138.555, -290.133, 18.896, 38.362
-138.445, -290.751, 18.849, 38.395
-138.338, -291.369, 18.800, 38.428
-138.234, -291.985, 18.749, 38.461
-138.134, -292.600, 18.696, 38.494
-138.036, -293.214, 18.642, 38.527
-137.941, -293.826, 18.588, 38.560
-137.850, -294.437, 18.533, 38.593
-137.762, -295.047, 18.478, 38.626
-137.676, -295.656, 18.424, 38.659
-137.594, -296.263, 18.371, 38.692
-137.514, -296.868, 18.318, 38.725
-137.438, -297.473, 18.267, 38.758
-137.365, -298.076, 18.218, 38.791
-137.294, -298.678, 18.170, 38.824
-137.226, -299.278, 18.125, 38.857
-137.161, -299.878, 18.081, 38.890
-137.099, -300.476, 18.039, 38.923
-137.040, -301.073, 18.000, 38.956
-136.984, -301.670, 17.962, 38.989
-136.930, -302.265, 17.926, 39.022
-136.879, -302.860, 17.893, 39.055
-136.831, -303.453, 17.861, 39.088
-136.786, -304.046, 17.831, 39.121
-136.744, -304.639, 17.803, 39.154
-136.704, -305.230, 17.777, 39.187
-136.667, -305.821, 17.752, 39.220
-136.633, -306.411, 17.728, 39.253
-136.602, -307.001, 17.706, 39.286
-136.573, -307.590, 17.684, 39.319
-136.547, -308.178, 17.664, 39.352
-136.524, -308.766, 17.644, 39.385
-136.505, -309.353, 17.624, 39.418
-136.488, -309.940, 17.605, 39.451
-136.473, -310.526, 17.586, 39.484
-136.462, -311.112, 17.567, 39.517
-136.454, -311.697, 17.548, 39.550
-136.448, -312.281, 17.528, 39.583
-136.446, -312.865, 17.509, 39.616
-136.447, -313.448, 17.488, 39.649
-136.450, -314.030, 17.468, 39.682
-136.456, -314.612, 17.446, 39.715
-136.466, -315.193, 17.424, 39.748
-136.478, -315.773, 17.401, 39.781
-136.494, -316.352, 17.377, 39.814
-136.512, -316.930, 17.352, 39.847
-136.534, -317.507, 17.326, 39.880
-136.558, -318.084, 17.300, 39.913
-136.586, -318.659, 17.272, 39.946
-136.617, -319.233, 17.244, 39.979
-136.651, -319.806, 17.215, 40.012
-136.688, -320.377, 17.185, 40.045
-136.728, -320.948, 17.154, 40.078
-136.772, -321.517, 17.123, 40.111
-136.819, -322.085, 17.091, 40.144
-136.868, -322.651, 17.059, 40.177
-136.922, -323.217, 17.026, 40.210
-136.978, -323.780, 16.994, 40.243
-137.038, -324.343, 16.961, 40.276
-137.101, -324.903, 16.928, 40.309
-137.167, -325.463, 16.895, 40.342
-137.237, -326.021, 16.862, 40.375
-137.310, -326.577, 16.829, 40.408
-137.386, -327.132, 16.796, 40.441
-137.466, -327.685, 16.764, 40.474
-137.550, -328.236, 16.731, 40.507
-137.636, -328.786, 16.700, 40.540
-137.727, -329.335, 16.668, 40.573
-137.820, -329.881, 16.637, 40.606
-137.917, -330.426, 16.607, 40.639
-138.018, -330.970, 16.577, 40.672
-138.122, -331.512, 16.547, 40.705
-138.230, -332.052, 16.518, 40.738
-138.341, -332.590, 16.489, 40.771
-138.456, -333.126, 16.460, 40.804
-138.575, -333.661, 16.433, 40.837
-138.698, -334.194, 16.405, 40.870
-138.824, -334.725, 16.378, 40.903
-138.953, -335.255, 16.351, 40.936
-139.087, -335.782, 16.325, 40.969
-139.224, -336.308, 16.299, 41.002
-139.365, -336.832, 16.273, 41.035
-139.509, -337.354, 16.248, 41.068
-139.657, -337.874, 16.223, 41.101
-139.808, -338.393, 16.198, 41.134
-139.963, -338.909, 16.173, 41.167
-140.122, -339.423, 16.149, 41.200
-140.283, -339.936, 16.124, 41.233
-140.448, -340.447, 16.100, 41.266
-140.615, -340.956, 16.075, 41.299
-140.786, -341.463, 16.051, 41.332
-140.960, -341.968, 16.026, 41.365
-141.137, -342.471, 16.002, 41.398
-141.317, -342.973, 15.977, 41.431
-141.499, -343.472, 15.952, 41.464
-141.684, -343.970, 15.927, 41.497
-141.871, -344.466, 15.902, 41.530
-142.061, -344.960, 15.877, 41.563
-142.253, -345.453, 15.851, 41.596
-142.447, -345.943, 15.825, 41.629
-142.643, -346.432, 15.799, 41.662
-142.842, -346.919, 15.773, 41.695
-143.042, -347.404, 15.746, 41.728
-143.244, -347.888, 15.719, 41.761
-143.449, -348.369, 15.692, 41.794
-143.655, -348.849, 15.665, 41.827
-143.863, -349.327, 15.638, 41.860
-144.072, -349.804, 15.610, 41.893
-144.284, -350.278, 15.583, 41.926
-144.497, -350.751, 15.557, 41.959
-144.712, -351.223, 15.533, 41.992
-144.928, -351.692, 15.513, 42.025
-145.146, -352.161, 15.496, 42.058
-145.366, -352.628, 15.483, 42.091
-145.587, -353.094, 15.475, 42.124
-145.810, -353.559, 15.472, 42.157
-146.034, -354.023, 15.474, 42.190
-146.261, -354.487, 15.480, 42.223
-146.488, -354.951, 15.491, 42.256
-146.718, -355.414, 15.506, 42.289
-146.949, -355.877, 15.525, 42.322
-147.182, -356.340, 15.549, 42.355
-147.416, -356.803, 15.576, 42.388
-147.652, -357.267, 15.607, 42.421
-147.890, -357.731, 15.641, 42.454
-148.129, -358.196, 15.678, 42.487
-148.370, -358.661, 15.718, 42.520
-148.613, -359.127, 15.761, 42.553
-148.857, -359.594, 15.807, 42.586
-149.102, -360.061, 15.855, 42.619
-149.349, -360.530, 15.905, 42.652
-149.598, -361.000, 15.956, 42.685
-149.848, -361.471, 16.010, 42.718
-150.100, -361.944, 16.066, 42.751
-150.353, -362.418, 16.123, 42.784
-150.608, -362.893, 16.181, 42.817
-150.864, -363.369, 16.241, 42.850
-151.122, -363.848, 16.301, 42.883
-151.381, -364.327, 16.363, 42.916
-151.641, -364.808, 16.426, 42.949
-151.903, -365.291, 16.490, 42.982
-152.166, -365.776, 16.554, 43.015
-152.431, -366.262, 16.620, 43.048
-152.697, -366.750, 16.685, 43.081
-152.964, -367.240, 16.752, 43.114
-153.233, -367.731, 16.819, 43.147
-153.503, -368.225, 16.886, 43.180
-153.775, -368.720, 16.953, 43.213
-154.047, -369.217, 17.021, 43.246
-154.321, -369.716, 17.089, 43.279
-154.596, -370.216, 17.158, 43.312
-154.873, -370.719, 17.226, 43.345
-155.150, -371.224, 17.294, 43.378
-155.429, -371.731, 17.363, 43.411
-155.709, -372.239, 17.432, 43.444
-155.990, -372.750, 17.500, 43.477
-156.272, -373.263, 17.569, 43.510
-156.555, -373.777, 17.637, 43.543
-156.839, -374.294, 17.706, 43.576
-157.125, -374.813, 17.774, 43.609
-157.411, -375.333, 17.842, 43.642
-157.698, -375.856, 17.910, 43.675
-157.986, -376.381, 17.978, 43.708
-158.275, -376.908, 18.045, 43.741
-158.566, -377.437, 18.112, 43.774
-158.856, -377.967, 18.180, 43.807
-159.148, -378.501, 18.246, 43.840
-159.441, -379.036, 18.313, 43.873
-159.734, -379.573, 18.380, 43.906
-160.028, -380.112, 18.446, 43.939
-160.323, -380.654, 18.512, 43.972
-160.619, -381.197, 18.577, 44.005
-160.915, -381.743, 18.643, 44.038
-161.212, -382.291, 18.708, 44.071
-161.509, -382.841, 18.773, 44.104
-161.807, -383.393, 18.837, 44.137
-162.106, -383.947, 18.902, 44.170
-162.405, -384.504, 18.966, 44.203
-162.704, -385.062, 19.030, 44.236
-163.004, -385.623, 19.093, 44.269
-163.304, -386.186, 19.157, 44.302
-163.605, -386.751, 19.220, 44.335
-163.906, -387.318, 19.283, 44.368
-164.207, -387.888, 19.346, 44.401
-164.509, -388.459, 19.409, 44.434
-164.811, -389.033, 19.471, 44.467
-165.113, -389.610, 19.534, 44.500
-165.416, -390.188, 19.596, 44.533
-165.718, -390.769, 19.658, 44.566
-166.021, -391.352, 19.720, 44.599
-166.323, -391.937, 19.782, 44.632
-166.626, -392.524, 19.843, 44.665
-166.929, -393.114, 19.905, 44.698
-167.232, -393.706, 19.967, 44.731
-167.534, -394.301, 20.028, 44.764
-167.837, -394.897, 20.090, 44.797
-168.140, -395.496, 20.151, 44.830
-168.442, -396.098, 20.213, 44.863
-168.744, -396.702, 20.274, 44.896
-169.047, -397.308, 20.335, 44.929
-169.349, -397.917, 20.397, 44.962
-169.650, -398.528, 20.458, 44.995
-169.952, -399.141, 20.519, 45.028
-170.253, -399.757, 20.581, 45.061
-170.553, -400.375, 20.642, 45.094
-170.853, -400.996, 20.703, 45.127
-171.153, -401.619, 20.765, 45.160
-171.452, -402.245, 20.826, 45.193
-171.751, -402.874, 20.887, 45.226
-172.049, -403.504, 20.946, 45.259
-172.346, -404.138, 21.006, 45.292
-172.643, -404.774, 21.063, 45.325
-172.939, -405.412, 21.120, 45.358
-173.234, -406.053, 21.174, 45.391
-173.528, -406.696, 21.225, 45.424
-173.821, -407.341, 21.273, 45.457
-174.113, -407.988, 21.318, 45.490
-174.404, -408.637, 21.357, 45.523
-174.693, -409.288, 21.392, 45.556
-174.981, -409.941, 21.420, 45.589
-175.268, -410.596, 21.441, 45.622
-175.552, -411.251, 21.455, 45.655
-175.835, -411.908, 21.459, 45.688
-176.116, -412.565, 21.455, 45.721
-176.395, -413.223, 21.442, 45.754
-176.671, -413.881, 21.418, 45.787
-176.944, -414.539, 21.385, 45.820
-177.215, -415.196, 21.343, 45.853
-177.483, -415.854, 21.293, 45.886
-177.748, -416.510, 21.235, 45.919
-178.009, -417.165, 21.171, 45.952
-178.267, -417.819, 21.101, 45.985
-178.522, -418.472, 21.025, 46.018
-178.773, -419.124, 20.946, 46.051
-179.020, -419.774, 20.864, 46.084
-179.264, -420.422, 20.780, 46.117
-179.504, -421.069, 20.695, 46.150
